,force
221.5,8093.200079755401
222.0,8091.0128140269035
222.5,8088.412856651519
223.0,8078.490248763474
223.5,8071.005522985852
224.0,8068.263186992292
224.5,8070.592831338965
225.0,8071.500752962115
225.5,8070.870460265052
226.0,8066.498930201852
226.5,8061.186463183751
227.0,8057.654573034852
227.5,8058.826992486233
228.0,8061.226981999991
228.5,8055.993301569023
229.0,8051.725839063771
229.5,8049.463019018381
230.0,8045.501179208271
230.5,8047.8122524308355
231.0,8054.910548757282
231.5,8048.742684507452
232.0,8044.040250778294
232.5,8042.579322348316
233.0,8026.325461835697
233.5,8012.320770798606
234.0,8012.320770798606
234.5,8005.907542605991
235.0,8004.595183168893
235.5,8003.989478813309
236.0,8001.044384239081
236.5,8000.484774365904
237.0,7999.246699425245
237.5,7997.761009496454
238.0,7997.761009496454
238.5,7994.484237820176
239.0,7982.44189556403
239.5,7976.990614082886
240.0,7976.144221032544
240.5,7979.391514734045
241.0,7995.039720776885
241.5,7998.70400990959
242.0,7982.0374577500825
242.5,7968.772047522256
243.0,7981.839365759577
243.5,7984.340277139708
244.0,7981.5579850912445
244.5,7972.182381222435
245.0,7956.377791843585
245.5,7946.653275946043
246.0,7953.441736082211
246.5,7953.215073131537
247.0,7941.271776870644
247.5,7934.033165384257
248.0,7935.08740495494
248.5,7940.99865003525
249.0,7945.514247000637
249.5,7939.03911506099
250.0,7929.977532018038
250.5,7926.150754928727
251.0,7926.150754928727
251.5,7918.2518368073215
252.0,7915.390758171727
252.5,7907.064141434455
253.0,7905.375857424466
253.5,7909.970240976984
254.0,7913.380574677165
254.5,7906.353936627587
255.0,7905.375857424466
255.5,7905.988141758756
256.0,7903.064784201902
256.5,7898.442637756774
257.0,7889.5915274537365
257.5,7875.835389340338
258.0,7877.729643999547
258.5,7887.2009172955895
259.0,7887.2009172955895
259.5,7890.777828351421
260.0,7892.821777526182
260.5,7885.665704369172
261.0,7885.665704369172
261.5,7885.665704369172
262.0,7871.315290284259
262.5,7857.80901820434
263.0,7857.80901820434
263.5,7850.751991042583
264.0,7849.266301113792
264.5,7855.033666879028
265.0,7851.753706221843
265.5,7851.1481750235935
266.0,7847.883784096723
266.5,7837.215705024708
267.0,7829.855537089602
267.5,7835.548430771288
268.0,7829.317537251753
268.5,7815.331792512997
269.0,7813.6192664761975
269.5,7821.379901150385
270.0,7818.190620103246
270.5,7812.247860388082
271.0,7811.059308445049
271.5,7806.67445969688
272.0,7800.085462380116
272.5,7799.916633979117
273.0,7797.79614926257
273.5,7792.141523351777
274.0,7798.620782207895
274.5,7799.916633979117
275.0,7798.990934869639
275.5,7797.910952575249
276.0,7782.9797687908995
276.5,7776.789394087604
277.0,7776.789394087604
277.5,7771.46567184277
278.0,7761.149131019059
278.5,7758.414110922874
279.0,7770.05013949395
279.5,7781.289233735563
280.0,7785.431157173405
280.5,7776.282908884607
281.0,7753.414539207958
281.5,7753.650898969357
282.0,7756.96781428765
282.5,7753.728184859591
283.0,7748.180858776991
283.5,7741.117597951195
284.0,7736.225556940915
284.5,7738.197472664584
285.0,7739.696668865455
285.5,7738.346041657463
286.0,7734.376756081977
286.5,7714.3251367633275
287.0,7696.33253130753
287.5,7694.036465053944
288.0,7693.02349464795
288.5,7686.546111662956
289.0,7686.744203653461
289.5,7693.537108161212
290.0,7686.648534226229
290.5,7684.20615002511
291.0,7684.20615002511
291.5,7680.7575485540365
292.0,7674.7967804761
292.5,7672.102279196156
293.0,7664.676080597548
293.5,7657.13230816891
294.0,7651.545733090521
294.5,7647.063901805335
295.0,7650.282896651049
295.5,7656.720886342477
296.0,7647.868650516763
296.5,7637.704055253952
297.0,7637.704055253952
297.5,7628.060576988889
298.0,7612.620656956196
298.5,7611.074188803046
299.0,7606.100128935392
299.5,7603.2298585312965
300.0,7605.241730309868
300.5,7604.108415556496
301.0,7601.293396771839
301.5,7602.907396285389
302.0,7595.977120292381
302.5,7579.732884441596
303.0,7589.0580273772175
303.5,7584.49159430442
304.0,7575.70126222574
304.5,7573.911681175151
305.0,7572.7298823681585
305.5,7561.983391883236
306.0,7562.723985802286
306.5,7553.917333644842
307.0,7542.856259572725
307.5,7540.539933911019
308.0,7538.094259720548
308.5,7536.377751065059
309.0,7535.22859241559
309.5,7535.488588153134
310.0,7519.837069857852
310.5,7518.155538983901
311.0,7518.832353284795
311.5,7516.971489131562
312.0,7508.166337671016
312.5,7512.014687278232
313.0,7515.134636128693
313.5,7512.014687278232
314.0,7496.439704524741
314.5,7479.790973140894
315.0,7460.083071130947
315.5,7455.038478509096
316.0,7462.496191742558
316.5,7455.211809000789
317.0,7451.745199166942
317.5,7456.499406939073
318.0,7456.499406939073
318.5,7456.499406939073
319.0,7456.278616907989
319.5,7451.604884007002
320.0,7447.114798888878
320.5,7447.114798888878
321.0,7443.301528071647
321.5,7443.301528071647
322.0,7442.511411154972
322.5,7442.436780343864
323.0,7445.356732473141
323.5,7447.350033127603
324.0,7431.25393337636
324.5,7422.951385508565
325.0,7417.277192818991
325.5,7413.905819519042
326.0,7405.578510152435
326.5,7404.481212124609
327.0,7412.775102125685
327.5,7413.337863462349
328.0,7404.5270843884355
328.5,7403.844079712839
329.0,7402.779335263873
329.5,7396.038579973319
330.0,7394.046780015757
330.5,7385.854850825062
331.0,7379.047689696783
331.5,7384.468206891524
332.0,7386.8768254124425
332.5,7387.489109746732
333.0,7389.626217567377
333.5,7389.334966930987
334.0,7381.658729141565
334.5,7377.892903433949
335.0,7377.175945491041
335.5,7359.747977243028
336.0,7354.03632485012
336.5,7343.822206589682
337.0,7348.044042137336
337.5,7342.893650384188
338.0,7342.893650384188
338.5,7330.683980423943
339.0,7315.953139675444
339.5,7318.7016660437075
340.0,7324.140191601221
340.5,7317.046455084579
341.0,7315.890110405738
341.5,7312.7722394432885
342.0,7305.791920980652
342.5,7315.856157138424
343.0,7326.187892518226
343.5,7318.0263524397105
344.0,7304.946653452983
344.5,7297.778199546567
345.0,7293.098276270875
345.5,7304.868992388526
346.0,7317.267562570778
346.5,7289.266997090873
347.0,7273.115746728637
347.5,7285.323165643536
348.0,7294.955388681865
348.5,7294.955388681865
349.0,7288.145976508238
349.5,7276.728674510016
350.0,7270.310078440036
350.5,7283.711417175332
351.0,7284.916664371353
351.5,7275.781734767523
352.0,7266.137506154012
352.5,7258.543604677077
353.0,7261.484032661144
353.5,7269.599613897165
354.0,7266.290577237583
354.5,7258.725506456823
355.0,7242.199889937703
355.5,7230.476445772334
356.0,7242.26291920741
356.5,7248.24169564812
357.0,7234.762436112362
357.5,7214.0710004432585
358.0,7213.609362989861
358.5,7224.954631536994
359.0,7225.77176099783
359.5,7226.044137484775
360.0,7226.044137484775
360.5,7228.904090597697
361.0,7234.908754059894
361.5,7234.215432093124
362.0,7229.151705585829
362.5,7227.356496921873
363.0,7219.420436552249
363.5,7199.487430007634
364.0,7196.627476894712
364.5,7196.627476894712
365.0,7186.445998791802
365.5,7193.953235022889
366.0,7204.840675577978
366.5,7203.92716674484
367.0,7194.151327013392
367.5,7194.951948808353
368.0,7208.965456439718
368.5,7201.707711067883
369.0,7192.715160082229
369.5,7202.260717874711
370.0,7240.169447035026
370.5,7267.494886498044
371.0,7262.666394229472
371.5,7244.3091194275175
372.0,7237.186811950707
372.5,7252.610974665974
373.0,7252.849585472719
373.5,7245.295250446684
374.0,7242.060700300436
374.5,7228.072329342109
375.0,7228.935042471213
375.5,7238.183462277937
376.0,7243.558770978632
376.5,7239.5031376124125
377.0,7237.657280428157
377.5,7232.896882281322
378.0,7231.412880636542
378.5,7240.4470759611095
379.0,7237.7487075007
379.5,7219.345026533136
380.0,7206.754929909304
380.5,7209.124414872656
381.0,7239.671966013412
381.5,7245.308583561431
382.0,7230.600253266398
382.5,7209.3548872846895
383.0,7203.3378430730845
383.5,7203.3378430730845
384.0,7203.3378430730845
384.5,7203.3378430730845
385.0,7203.3378430730845
385.5,7213.217681099545
386.0,7221.525163951369
386.5,7222.305151163984
387.0,7222.305151163984
387.5,7222.255628166358
388.0,7221.296120087347
388.5,7220.299469760116
389.0,7221.01564849502
389.5,7225.264150272158
390.0,7213.701655849076
390.5,7213.168158101919
391.0,7223.581493875537
391.5,7232.333558183323
392.0,7232.333558183323
392.5,7224.087979078533
393.0,7220.475051297155
393.5,7221.32088158616
394.0,7224.2613095702245
394.5,7222.35467416161
395.0,7222.35467416161
395.5,7224.91955274701
396.0,7217.179520909655
396.5,7221.265168213831
397.0,7225.350815518006
397.5,7225.350815518006
398.0,7225.350815518006
398.5,7212.282458336679
399.0,7205.368285975766
399.5,7202.70304828533
400.0,7198.046501249776
400.5,7197.741744341306
401.0,7200.399478547254
401.5,7201.039150599928
402.0,7203.813263850294
402.5,7212.128175151765
403.0,7216.535721940512
403.5,7206.082242524881
404.0,7202.9664205908875
404.5,7212.728641497986
405.0,7215.012889763501
405.5,7207.871448401244
406.0,7214.752894025963
406.5,7211.133213108545
407.0,7204.798771503063
407.5,7218.0328402533705
408.0,7202.966420590887
408.5,7198.014120828251
409.0,7203.688630972939
409.5,7208.133320009906
410.0,7205.2557337084345
410.5,7220.794699736379
411.0,7223.840364090402
411.5,7212.684183352389
412.0,7220.2404231090995
412.5,7229.265383375836
413.0,7217.499515663548
413.5,7211.38533018737
414.0,7209.491075528162
414.5,7197.896503708887
415.0,7209.77808380986
415.5,7211.38533018737
416.0,7198.311258814008
416.5,7181.943908098494
417.0,7181.943908098494
417.5,7184.069270079959
418.0,7203.424508318931
418.5,7206.153900801747
419.0,7190.778457139343
419.5,7200.440747711943
420.0,7212.058392746018
420.5,7214.059572059194
421.0,7212.708944851202
421.5,7198.833155019763
422.0,7191.823746124955
422.5,7193.869946345062
423.0,7205.962561947283
423.5,7204.305792572146
424.0,7201.406446165656
424.5,7201.827391645481
425.0,7203.53593506359
425.5,7203.53593506359
426.0,7203.53593506359
426.5,7197.168102952134
427.0,7186.139856624655
427.5,7182.4391380747575
428.0,7182.4391380747575
428.5,7182.4391380747575
429.0,7182.4391380747575
429.5,7182.4391380747575
430.0,7179.145858732604
430.5,7179.145858732604
431.0,7173.777115580836
431.5,7168.201276257178
432.0,7167.291853937129
432.5,7164.676889592768
433.0,7162.704223520651
433.5,7164.5118129340135
434.0,7164.5118129340135
434.5,7167.276846968152
435.0,7176.075432879769
435.5,7173.745600945983
436.0,7170.401240190195
436.5,7176.050671380956
437.0,7174.600998177712
437.5,7161.1994862850825
438.0,7137.953979934199
438.5,7134.525637871247
439.0,7134.987102167312
439.5,7144.475258303456
440.0,7159.431578760843
440.5,7140.643979123451
441.0,7140.864581567423
441.5,7157.900492750893
442.0,7157.968586872629
442.5,7158.172869237837
443.0,7147.7055083759005
443.5,7137.051310750193
444.0,7137.754537316487
444.5,7145.374983812778
445.0,7146.262588308697
445.5,7146.262588308697
446.0,7141.842660770544
446.5,7129.366241936718
447.0,7149.289681538609
447.5,7158.370961228344
448.0,7143.561333892711
448.5,7122.442026450414
449.0,7122.442026450414
449.5,7126.849573239161
450.0,7138.363670187291
450.5,7136.036089298851
451.0,7122.327223137736
451.5,7117.262371107766
452.0,7132.891378949578
452.5,7132.857613269378
453.0,7123.182966684132
453.5,7106.644190207603
454.0,7098.7370182532595
454.5,7103.136311209068
455.0,7117.764354220069
455.5,7110.347159802848
456.0,7102.484258406988
456.5,7094.653434407319
457.0,7099.797635785757
457.5,7107.4095456254645
458.0,7110.482222523647
458.5,7106.0746757349
459.0,7099.686209041099
459.5,7103.170827237717
460.0,7113.187979030324
460.5,7122.318218956349
461.0,7118.547718000705
461.5,7108.606062805879
462.0,7108.674633110284
462.5,7117.9519413322905
463.0,7124.309456152576
463.5,7123.226140579499
464.0,7121.498838450168
464.5,7115.805944768481
465.0,7119.27874497703
465.5,7124.101046870898
466.0,7122.879479596115
466.5,7120.436345046547
467.0,7114.642154324262
467.5,7105.545680078437
468.0,7104.789328841961
468.5,7113.2720180566
469.0,7111.693284920147
469.5,7109.948724776491
470.0,7116.070702332715
470.5,7112.042196948878
471.0,7113.519633044732
471.5,7123.488199775272
472.0,7120.159466468908
472.5,7113.392824156869
473.0,7111.064117745756
473.5,7109.25033795769
474.0,7109.079821272681
474.5,7112.52028434904
475.0,7111.949904089664
475.5,7108.286068051984
476.0,7104.217563323911
476.5,7101.113371790877
477.0,7095.753257646271
477.5,7095.427231245231
478.0,7093.4834535883965
478.5,7089.9797015063305
479.0,7089.633040522946
479.5,7094.673131054102
480.0,7106.380067553596
480.5,7116.142288460694
481.0,7117.248864835686
481.5,7110.915548752878
482.0,7112.339334934636
482.5,7118.802086124876
483.0,7116.082130716782
483.5,7112.9088494073385
484.0,7117.9601951652285
484.5,7107.0066085084145
485.0,7109.707862924399
485.5,7120.376504757749
486.0,7110.385427573742
486.5,7105.52992276101
487.0,7107.907026647075
487.5,7099.514942007641
488.0,7096.570762281331
488.5,7102.269658750608
489.0,7094.164394805758
489.5,7096.023758262095
490.0,7107.507033204708
490.5,7104.672274483934
491.0,7101.902363184878
491.5,7106.049914236087
492.0,7100.64740540412
492.5,7094.189156304572
493.0,7098.621464592132
493.5,7095.962079619596
494.0,7094.189156304572
494.5,7099.125698749782
495.0,7103.499479858329
495.5,7105.60420725745
496.0,7105.60420725745
496.5,7102.848927753147
497.0,7093.586626500118
497.5,7101.762048024938
498.0,7094.31915417334
498.5,7091.366345439869
499.0,7091.366345439869
499.5,7094.820574524308
500.0,7096.0896013384845
500.5,7106.036407964007
501.0,7107.8327421506365
501.5,7103.920425338153
502.0,7103.920425338153
502.5,7101.7594218053655
503.0,7099.636686043472
503.5,7100.503338501933
504.0,7101.543321452087
504.5,7099.636686043472
505.0,7102.110584879443
505.5,7101.945219625131
506.0,7097.979916668334
506.5,7109.826042805098
507.0,7113.020276151998
507.5,7100.131916019737
508.0,7087.751166613144
508.5,7087.751166613144
509.0,7087.751166613144
509.5,7090.796830967165
510.0,7090.367631654403
510.5,7079.792408202941
511.0,7084.473644588417
511.5,7090.85460779773
512.0,7092.629181879341
512.5,7094.128378080211
513.0,7093.991064314066
513.5,7080.948507575558
514.0,7081.692853236852
514.5,7093.157427187356
515.0,7094.139633306944
515.5,7081.870310645014
516.0,7076.1515299418415
516.5,7074.562291927104
517.0,7080.656997203168
517.5,7094.808193774902
518.0,7085.07692474132
518.5,7074.379957254025
519.0,7082.159569972059
519.5,7100.145422291814
520.0,7101.295706463956
520.5,7100.440309232228
521.0,7094.693390462221
521.5,7070.3685944462895
522.0,7095.742377593762
522.5,7099.4138325541535
523.0,7096.736053325354
523.5,7095.1845685568605
524.0,7099.63893708882
524.5,7103.943123378733
525.0,7095.3942159134795
525.5,7080.446524463255
526.0,7073.538066294376
526.5,7079.359269560822
527.0,7096.275875340916
527.5,7095.598749919936
528.0,7090.743080396571
528.5,7085.887410873205
529.0,7076.358626113734
529.5,7077.797044090244
530.0,7086.141669190288
530.5,7086.141669190288
531.0,7085.779250889476
531.5,7083.506633024919
532.0,7070.600452116995
532.5,7074.540906996311
533.0,7082.545061487673
533.5,7084.581694765057
534.0,7085.520568261723
534.5,7086.834991157057
535.0,7086.067384693848
535.5,7086.067384693848
536.0,7086.067384693848
536.5,7084.018933428393
537.0,7082.2045908789905
537.5,7079.750951451139
538.0,7076.4599231543325
538.5,7073.810442781321
539.0,7081.73412240154
539.5,7081.1893694276505
540.0,7075.6585510109235
540.5,7076.692300297041
541.0,7079.88376312659
541.5,7070.446688404085
542.0,7062.377383465671
542.5,7068.214344049543
543.0,7068.461959037675
543.5,7072.770459831168
544.0,7083.417904320835
544.5,7078.614173551081
545.0,7069.20480400207
545.5,7077.673236596178
546.0,7081.8579298956065
546.5,7073.23267447568
547.0,7069.229565500882
547.5,7062.905066012349
548.0,7061.789860630194
548.5,7065.044872201455
549.0,7068.082917632764
549.5,7064.549642225191
550.0,7064.549642225191
550.5,7063.49390195761
551.0,7064.425834731125
551.5,7068.406245665345
552.0,7069.454670035548
552.5,7064.875668626231
553.0,7066.8648423642235
553.5,7071.445719644664
554.0,7075.523488290125
554.5,7083.640757810156
555.0,7085.192478402449
555.5,7079.71718577094
556.0,7077.475144605673
556.5,7075.323145254274
557.0,7062.019467255553
557.5,7059.003066491038
558.0,7058.942288266679
558.5,7058.334506023082
559.0,7058.7599535936
559.5,7059.003066491038
560.0,7058.897830121082
560.5,7067.854176794079
561.0,7084.350587442802
561.5,7071.859998567115
562.0,7058.552857421708
562.5,7046.59980663098
563.0,7043.452845236358
563.5,7065.333006005827
564.0,7072.952794504246
564.5,7057.399283260213
565.0,7044.8214808071225
565.5,7061.0425135751075
566.0,7068.722907140552
566.5,7074.3964649199
567.0,7069.56136958498
567.5,7064.4877384781585
568.0,7065.698988461771
568.5,7069.378134493762
569.0,7072.696175334729
569.5,7066.635798500204
570.0,7060.705419534444
570.5,7045.52043038726
571.0,7050.066416464827
571.5,7066.595322973296
572.0,7067.822662159226
572.5,7058.093644170991
573.0,7057.269761574115
573.5,7057.573652695914
574.0,7065.288360273119
574.5,7070.22002545341
575.0,7058.18143493951
575.5,7057.269761574115
576.0,7057.789753049192
576.5,7066.235487602722
577.0,7068.981950512751
577.5,7068.509230989954
578.0,7064.652815136914
578.5,7067.842921567344
579.0,7071.185723907124
